4828,5105,8,579240,2017-07-07,2:10:00 AM,518,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,5106,8,579360,2017-07-07,2:12:00 AM,73,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,5107,8,579480,2017-07-07,2:14:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,5108,8,579600,2017-07-07,2:16:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,5109,8,579720,2017-07-07,2:18:00 AM,21,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,5110,8,579840,2017-07-07,2:20:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,5111,8,579960,2017-07-07,2:22:00 AM,130,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,5112,8,580080,2017-07-07,2:24:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,5113,8,580200,2017-07-07,2:26:00 AM,32,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,5114,8,580320,2017-07-07,2:28:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,5115,8,580440,2017-07-07,2:30:00 AM,17,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,5116,8,580560,2017-07-07,2:32:00 AM,329,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,5117,8,580680,2017-07-07,2:34:00 AM,191,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,5118,8,580800,2017-07-07,2:36:00 AM,166,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,5119,8,580920,2017-07-07,2:38:00 AM,38,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,5120,8,581040,2017-07-07,2:40:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,5121,8,581160,2017-07-07,2:42:00 AM,70,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,5122,8,581280,2017-07-07,2:44:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,5123,8,581400,2017-07-07,2:46:00 AM,76,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,5124,8,581520,2017-07-07,2:48:00 AM,0,0,0.01,1,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,5125,8,581640,2017-07-07,2:50:00 AM,866,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,5126,8,581760,2017-07-07,2:52:00 AM,259,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,5127,8,581880,2017-07-07,2:54:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,5128,8,582000,2017-07-07,2:56:00 AM,17,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,5129,8,582120,2017-07-07,2:58:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,5130,8,582240,2017-07-07,3:00:00 AM,3,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,5131,8,582360,2017-07-07,3:02:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,5132,8,582480,2017-07-07,3:04:00 AM,35,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,5133,8,582600,2017-07-07,3:06:00 AM,11,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,5134,8,582720,2017-07-07,3:08:00 AM,228,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,5135,8,582840,2017-07-07,3:10:00 AM,487,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,5136,8,582960,2017-07-07,3:12:00 AM,2,0,0.01,1,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,5137,8,583080,2017-07-07,3:14:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,5138,8,583200,2017-07-07,3:16:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,5139,8,583320,2017-07-07,3:18:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,5140,8,583440,2017-07-07,3:20:00 AM,27,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,5141,8,583560,2017-07-07,3:22:00 AM,13,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,5142,8,583680,2017-07-07,3:24:00 AM,11,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,5143,8,583800,2017-07-07,3:26:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,5144,8,583920,2017-07-07,3:28:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,5145,8,584040,2017-07-07,3:30:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,5146,8,584160,2017-07-07,3:32:00 AM,22,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,5147,8,584280,2017-07-07,3:34:00 AM,95,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,5148,8,584400,2017-07-07,3:36:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,5149,8,584520,2017-07-07,3:38:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,5150,8,584640,2017-07-07,3:40:00 AM,21,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,5151,8,584760,2017-07-07,3:42:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,5152,8,584880,2017-07-07,3:44:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,5153,8,585000,2017-07-07,3:46:00 AM,0,0,0.01,1,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,5154,8,585120,2017-07-07,3:48:00 AM,503,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,5155,8,585240,2017-07-07,3:50:00 AM,0,0,0.01,1,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,5156,8,585360,2017-07-07,3:52:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,5157,8,585480,2017-07-07,3:54:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,5158,8,585600,2017-07-07,3:56:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,5159,8,585720,2017-07-07,3:58:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,5160,8,585840,2017-07-07,4:00:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,5161,8,585960,2017-07-07,4:02:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,5162,8,586080,2017-07-07,4:04:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,5163,8,586200,2017-07-07,4:06:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,5164,8,586320,2017-07-07,4:08:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,5165,8,586440,2017-07-07,4:10:00 AM,149,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,5166,8,586560,2017-07-07,4:12:00 AM,427,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,5167,8,586680,2017-07-07,4:14:00 AM,11,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,5168,8,586800,2017-07-07,4:16:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,5169,8,586920,2017-07-07,4:18:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,5170,8,587040,2017-07-07,4:20:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,5171,8,587160,2017-07-07,4:22:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,5172,8,587280,2017-07-07,4:24:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,5173,8,587400,2017-07-07,4:26:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,5174,8,587520,2017-07-07,4:28:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,5175,8,587640,2017-07-07,4:30:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,5176,8,587760,2017-07-07,4:32:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,5177,8,587880,2017-07-07,4:34:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,5178,8,588000,2017-07-07,4:36:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,5179,8,588120,2017-07-07,4:38:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,5180,8,588240,2017-07-07,4:40:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,5181,8,588360,2017-07-07,4:42:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,5182,8,588480,2017-07-07,4:44:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,5183,8,588600,2017-07-07,4:46:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,5184,8,588720,2017-07-07,4:48:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,5185,8,588840,2017-07-07,4:50:00 AM,24,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909,5186,8,588960,2017-07-07,4:52:00 AM,101,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,5187,8,589080,2017-07-07,4:54:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,5188,8,589200,2017-07-07,4:56:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,5189,8,589320,2017-07-07,4:58:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,5190,8,589440,2017-07-07,5:00:00 AM,149,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,5191,8,589560,2017-07-07,5:02:00 AM,3,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,5192,8,589680,2017-07-07,5:04:00 AM,9,0,0.01,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,5193,8,589800,2017-07-07,5:06:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,5194,8,589920,2017-07-07,5:08:00 AM,228,0,0.01,1,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,5195,8,590040,2017-07-07,5:10:00 AM,2,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,5196,8,590160,2017-07-07,5:12:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,5197,8,590280,2017-07-07,5:14:00 AM,0,0,0.01,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,5198,8,590400,2017-07-07,5:16:00 AM,0,0,0.01,0,0,REST,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,5199,8,590520,2017-07-07,5:18:00 AM,149,0,0.01,1,1,REST,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,5200,8,590640,2017-07-07,5:20:00 AM,73,0,0.01,1,1,REST,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,5201,8,590760,2017-07-07,5:22:00 AM,2,0,0.01,0,0,REST,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,5202,8,590880,2017-07-07,5:24:00 AM,0,0,0.01,0,0,REST,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,5203,8,591000,2017-07-07,5:26:00 AM,0,0,0.01,0,0,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,5204,8,591120,2017-07-07,5:28:00 AM,25,0,0.01,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,5205,8,591240,2017-07-07,5:30:00 AM,503,0,0.01,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,5206,8,591360,2017-07-07,5:32:00 AM,8,0,0.01,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,5207,8,591480,2017-07-07,5:34:00 AM,228,0,0.01,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,5208,8,591600,2017-07-07,5:36:00 AM,471,0,4.46,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,5209,8,591720,2017-07-07,5:38:00 AM,3,0,9.31,1,0,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,5210,8,591840,2017-07-07,5:40:00 AM,60,0,9.31,0,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,5211,8,591960,2017-07-07,5:42:00 AM,0,0,8.92,1,0,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,5212,8,592080,2017-07-07,5:44:00 AM,866,0,30.64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,5213,8,592200,2017-07-07,5:46:00 AM,375,0,10.83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,5214,8,592320,2017-07-07,5:48:00 AM,714,0,17.83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,5215,8,592440,2017-07-07,5:50:00 AM,787,0,24.68,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,5216,8,592560,2017-07-07,5:52:00 AM,839,0,19.44,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,5217,8,592680,2017-07-07,5:54:00 AM,923,0,5.91,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,5218,8,592800,2017-07-07,5:56:00 AM,1734,0,6.3,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,5219,8,592920,2017-07-07,5:58:00 AM,2443,0,12.88,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,5220,8,593040,2017-07-07,6:00:00 AM,3037,0,16,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,5221,8,593160,2017-07-07,6:02:00 AM,1904,0,7.03,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,5222,8,593280,2017-07-07,6:04:00 AM,1628,0,29.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,5223,8,593400,2017-07-07,6:06:00 AM,1680,0,4.56,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,5224,8,593520,2017-07-07,6:08:00 AM,762,0,12.34,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,5225,8,593640,2017-07-07,6:10:00 AM,518,0,5.3,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,5226,8,593760,2017-07-07,6:12:00 AM,412,0,4.65,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,5227,8,593880,2017-07-07,6:14:00 AM,738,0,4.09,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,5228,8,594000,2017-07-07,6:16:00 AM,923,0,5.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,5229,8,594120,2017-07-07,6:18:00 AM,894,0,6.44,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,5230,8,594240,2017-07-07,6:20:00 AM,1266,0,7.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,5231,8,594360,2017-07-07,6:22:00 AM,1577,0,83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,5232,8,594480,2017-07-07,6:24:00 AM,1628,0,28.1,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,5233,8,594600,2017-07-07,6:26:00 AM,1528,0,15.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,5234,8,594720,2017-07-07,6:28:00 AM,1435,0,5.08,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,5235,8,594840,2017-07-07,6:30:00 AM,1226,0,28.72,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,5236,8,594960,2017-07-07,6:32:00 AM,983,0,24.15,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,5237,8,595080,2017-07-07,6:34:00 AM,1226,0,7.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,5238,8,595200,2017-07-07,6:36:00 AM,387,0,44.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,5239,8,595320,2017-07-07,6:38:00 AM,204,0,46.25,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,5240,8,595440,2017-07-07,6:40:00 AM,54,0,14.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,5241,8,595560,2017-07-07,6:42:00 AM,692,0,56.2,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,5242,8,595680,2017-07-07,6:44:00 AM,787,0,8.35,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,5243,8,595800,2017-07-07,6:46:00 AM,1435,0,122.57,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,5244,8,595920,2017-07-07,6:48:00 AM,953,0,279.17,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,5245,8,596040,2017-07-07,6:50:00 AM,553,0,490.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,5246,8,596160,2017-07-07,6:52:00 AM,115,0,394.81,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,5247,8,596280,2017-07-07,6:54:00 AM,427,0,189.03,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,5248,8,596400,2017-07-07,6:56:00 AM,307,0,3.36,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,5249,8,596520,2017-07-07,6:58:00 AM,46,0,0.88,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,5250,8,596640,2017-07-07,7:00:00 AM,88,0,0.72,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,5251,8,596760,2017-07-07,7:02:00 AM,125,0,1.45,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,5252,8,596880,2017-07-07,7:04:00 AM,278,0,0.77,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,5253,8,597000,2017-07-07,7:06:00 AM,351,0,0.24,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,5254,8,597120,2017-07-07,7:08:00 AM,204,0,0.17,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,5255,8,597240,2017-07-07,7:10:00 AM,471,0,6.04,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,5256,8,597360,2017-07-07,7:12:00 AM,251,0,1.3,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,5257,8,597480,2017-07-07,7:14:00 AM,92,0,0.02,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,5258,8,597600,2017-07-07,7:16:00 AM,649,0,32.7,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,5259,8,597720,2017-07-07,7:18:00 AM,1188,0,169.63,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,5260,8,597840,2017-07-07,7:20:00 AM,518,0,193.17,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,5261,8,597960,2017-07-07,7:22:00 AM,471,0,94.52,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,5262,8,598080,2017-07-07,7:24:00 AM,172,0,3.36,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,5263,8,598200,2017-07-07,7:26:00 AM,166,0,86.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,5264,8,598320,2017-07-07,7:28:00 AM,191,0,117.38,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,5265,8,598440,2017-07-07,7:30:00 AM,92,0,57.43,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,5266,8,598560,2017-07-07,7:32:00 AM,76,0,32.7,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,5267,8,598680,2017-07-07,7:34:00 AM,60,0,11.81,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,5268,8,598800,2017-07-07,7:36:00 AM,82,0,9.93,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,5269,8,598920,2017-07-07,7:38:00 AM,487,0,16.35,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,5270,8,599040,2017-07-07,7:40:00 AM,1188,0,939.01,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,5271,8,599160,2017-07-07,7:42:00 AM,714,0,20.3,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,5272,8,599280,2017-07-07,7:44:00 AM,923,0,19.44,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,5273,8,599400,2017-07-07,7:46:00 AM,866,0,25.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,5274,8,599520,2017-07-07,7:48:00 AM,220,0,14.05,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,5275,8,599640,2017-07-07,7:50:00 AM,362,0,17.07,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,5276,8,599760,2017-07-07,7:52:00 AM,649,0,19.87,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,5277,8,599880,2017-07-07,7:54:00 AM,839,0,64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,5278,8,600000,2017-07-07,7:56:00 AM,1081,0,15.32,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,5279,8,600120,2017-07-07,7:58:00 AM,362,0,10.37,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
